label,sample_id,location,sample_collect_date,RNA_ext_rep,pcr_gene_target,task,concentration,CI,positive_partitions,negative_partitions,threshold,sample_collect_time,date_extracted,extraction_run_per_day,test_result_date,plate_ID,volume_wastewater_ml,volume_elution_ul,volume_dPCR_reaction_ul,volume_dPCR_RNA_ul,dilution_factor_dPCR,sample_type,GT_kit,reporting_jurisdiction,county_names,other_jurisdiction,zipcode,population_served,sample_location,sample_location_specify,institution_type,wwtp_name,wwtp_jurisdiction,capacity_mgd,sample_matrix,composite_freq,concentration_method,extraction_method,rec_eff_target_name,rec_eff_spike_matrix,pcr_target,pcr_type,quant_stan_type,stan_ref,inhibition_method,num_no_target_control,lab_id,pcr_target_units,inhibition_detect,inhibition_adjust,flow_rate,concentration_per_liter,copies_per_day,QL_extContr,QL_dPCR,false_positive,ntc_amplify,recovery.rate,extraction_outlier,concentration_per_liter_corrected
Rural_Town_4_2022-02-06_1,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,1,PMMoV,Sample,18.54,0.106,338,25144,42.08,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,1.4832e7,1869636185107.2002,0.0,0,no,no,1.1725201149943139,no,1.2649676376828663e9
Rural_Town_4_2022-02-06_2,Rural_Town_4_2022-02-06,Rural_Town_4,2022-02-06,2,PMMoV,Sample,20.08,0.10100000000000001,376,25065,48.45,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0333,1.6063999999999998e7,2024934983654.4,0.0,0,no,no,5.622711282133484,no,2.856984681223871e8
Rural_Town_5_2022-02-06_1,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,1,PMMoV,Sample,21.01,0.1,379,25090,41.44,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,1.6808e7,1192896241554.1248,0.0,0,no,no,1.3047040110479526,no,1.2882615411368e9
Rural_Town_5_2022-02-06_2,Rural_Town_5_2022-02-06,Rural_Town_5,2022-02-06,2,PMMoV,Sample,19.35,0.105,345,25111,32.51,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0187488,1.5480000000000002e7,1098645515186.688,0.0,0,no,no,3.003511860329902,no,5.153966662978217e8
Rural_Town_2_2022-02-06_1,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,1,PMMoV,Sample,27.19,8.5999999999999993E-2,514,24943,47.18,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,2.1752e7,9246813648835.2,0.0,0,no,no,1.1455937657982023,no,1.898753349521251e9
Rural_Town_2_2022-02-06_2,Rural_Town_2_2022-02-06,Rural_Town_2,2022-02-06,2,PMMoV,Sample,29.36,8.4000000000000005E-2,539,24921,33.79,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83855,863,wwtp,NA,not institution specific,Rural_Town_2 Wastewater Treatment,ID,0.4,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.1123,2.3488e7,9984790317388.799,0.0,0,no,no,1.287569061559518,no,1.8242128287511876e9
Rural_Town_3_2022-02-06_1,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,1,PMMoV,Sample,17.06,0.112,307,25151,32.51,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,1.3647999999999998e7,5842602933555.839,0.0,0,no,no,12.927095464060487,no,1.0557669383616565e8
Rural_Town_3_2022-02-06_2,Rural_Town_3_2022-02-06,Rural_Town_3,2022-02-06,2,PMMoV,Sample,18.31,0.108,330,25129,35.06,10:00:00.0,2022-02-07T00:00:00Z,1,2022-02-08,020822imci0207,25,100,40,20,100,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11309,1.4647999999999998e7,6270695176635.839,0.0,0,no,no,18.185077107083,no,8.054956222481275e7
Small_City_2022-02-06_1,Small_City_2022-02-06,Small_City,2022-02-06,1,BCoV,Sample,2.019,0.32200000000000001,38,25417,20.18,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,16152.000000000002,124729628232.96002,0.0,0,no,no,4.942209002449937,no,326817.4209547427
Small_City_2022-02-06_2,Small_City_2022-02-06,Small_City,2022-02-06,2,BCoV,Sample,2.08,0.318,39,25426,20.18,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,16640.0,128498081587.20001,0.0,0,no,no,5.09152784799201,no,326817.4209547427
Small_City_2022-02-06_3,Small_City_2022-02-06,Small_City,2022-02-06,3,BCoV,Sample,1.075,0.44900000000000001,20,25439,20.18,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,8600.0,66411268128.00001,0.0,0,no,no,2.6314386714381786,no,326817.4209547427
Small_City_2022-02-06_1,Small_City_2022-02-06,Small_City,2022-02-06,1,N1,Sample,1.062,0.44900000000000001,20,25435,23.19,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,8496.0,65608155118.08,0.0,0,no,no,4.942209002449937,no,171906.93464781414
Small_City_2022-02-06_2,Small_City_2022-02-06,Small_City,2022-02-06,2,N1,Sample,0.906,0.48899999999999999,17,25448,23.19,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,7248.000000000001,55970798999.04001,0.0,0,no,no,5.09152784799201,no,142354.12662740238
Small_City_2022-02-06_3,Small_City_2022-02-06,Small_City,2022-02-06,3,N1,Sample,2.096,0.318,39,25419,23.19,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,16768.0,129486528368.64001,0.0,0,no,no,2.6314386714381786,no,637217.9668103633
Small_City_2022-02-06_1,Small_City_2022-02-06,Small_City,2022-02-06,1,N2,Sample,0.266,0.95699999999999996,5,25450,20.66,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,2128.0,16432927741.44,0.0,0,no,no,4.942209002449937,no,43057.66913024346
Small_City_2022-02-06_2,Small_City_2022-02-06,Small_City,2022-02-06,2,N2,Sample,0.586,0.61599999999999999,11,25454,16.83,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,4688.0,36201863370.240005,0.0,0,no,no,5.09152784799201,no,92074.52340359578
Small_City_2022-02-06_3,Small_City_2022-02-06,Small_City,2022-02-06,3,N2,Sample,0.806,0.52200000000000002,15,25444,19.38,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,6448.0,49793006615.04,0.0,0,no,no,2.6314386714381786,no,245037.0616646722
Small_City_2022-02-06_1,Small_City_2022-02-06,Small_City,2022-02-06,1,PMMoV,Sample,17.89,0.109,323,25135,28.69,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,1.4312e7,110520705749760,0.0,0,no,no,4.942209002449937,no,2.8958710554137427e8
Small_City_2022-02-06_2,Small_City_2022-02-06,Small_City,2022-02-06,2,PMMoV,Sample,17.22,0.114,296,24234,34.43,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,1.3776e7,106381584852480,0.0,0,no,no,5.09152784799201,no,2.705671148481091e8
Small_City_2022-02-06_3,Small_City_2022-02-06,Small_City,2022-02-06,3,PMMoV,Sample,31.04,8.5999999999999993E-2,520,23298,42.08,10:00:00.0,2022-02-08T00:00:00Z,1,2022-02-08,020822imci02072,25,100,40,20,100,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.04,2.4832e7,191758675599360,0.0,0,no,no,2.6314386714381786,no,9.436663019939733e8
Rural_Town_4_2022-02-08_1,Rural_Town_4_2022-02-08,Rural_Town_4,2022-02-08,1,BCoV,Sample,6.167,0.182,117,25282,24.23,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0306,49335.99999999999,5714766844.8192,0.0,0,no,no,15.095890499310924,no,326817.4209547427
Rural_Town_4_2022-02-08_2,Rural_Town_4_2022-02-08,Rural_Town_4,2022-02-08,2,BCoV,Sample,6.877,0.17299999999999999,129,25323,24.23,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83535,609,wwtp,NA,not institution specific,Rural_Town_4 Wastewater Treatment,ID,0.08,post grit removal,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.0306,55015.99999999999,6372701733.715199,0.0,0,no,no,16.83386394742358,no,326817.4209547427
Rural_Town_5_2022-02-08_1,Rural_Town_5_2022-02-08,Rural_Town_5,2022-02-08,1,BCoV,Sample,11.97,0.13600000000000001,208,23655,22.95,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.05958720000000001,95760.0,21599826880.47207,0.0,0,no,no,29.300763625223254,no,326817.42095474264
Rural_Town_5_2022-02-08_2,Rural_Town_5_2022-02-08,Rural_Town_5,2022-02-08,2,BCoV,Sample,9.299,0.14899999999999999,173,25260,22.95,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83537,369,upstream,manhole 500ft upstream wwtp,not institution specific,Rural_Town_5 Wastewater Treatment,ID,0.08,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.05958720000000001,74392.0,16780015886.50875,0.0,0,no,no,22.76255647042197,no,326817.42095474276
Small_City_2022-02-08_1,Small_City_2022-02-08,Small_City,2022-02-08,1,BCoV,Sample,8.646,0.154,162,25246,26.78,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.02,69168.0,528895341976.32,0.0,0,no,no,21.16411046814371,no,326817.4209547427
Small_City_2022-02-08_2,Small_City_2022-02-08,Small_City,2022-02-08,2,BCoV,Sample,11.68,0.13300000000000001,218,25231,24.23,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83843,24000,wwtp,NA,not institution specific,Small_City Water Reclamation and Reuse,ID,4,raw wastewater,18,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,2.02,93440.0,714491972505.6,0.0,0,no,no,28.590887146416673,no,326817.4209547427
Rural_Town_3_2022-02-08_1,Rural_Town_3_2022-02-08,Rural_Town_3,2022-02-08,1,BCoV,Sample,7.781,0.16300000000000001,146,25325,22.95,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr flow-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11277,62248.00000000001,26572482962.867523,0.0,0,no,no,19.046720281358574,no,326817.4209547427
Rural_Town_3_2022-02-08_2,Rural_Town_3_2022-02-08,Rural_Town_3,2022-02-08,2,BCoV,Sample,6.965,0.17,133,25282,22.95,10:00:00.0,2022-02-09T00:00:00Z,1,2022-02-09,020922imci0207_0209,25,100,40,20,1,24-hr time-weighted composite,GT Digital SARS-CoV-2 Wastewater Surveillance for QIAcuity v1.0,ID,16057,NA,83871,862,wwtp,NA,not institution specific,Rural_Town_3 Wastewater Treatment,ID,0.19 ,raw wastewater,4,membrane filtration with no amendment,qiagen allprep powerviral dna/rna kit,bcov vaccine,raw sample,sars-cov-2,qiagen dpcr,dna,[double stranded DNA fragment containing SARS CoV-2 N1 and N2 nucleocapsid gene sequences],none,1,UIDAHO,copies/L wastewater,not tested,NA,0.11277,55720.0,23785804374.2928,0.0,0,no,no,17.049274740992477,no,326817.4209547427
